observation_id,Type,Date,Part of a standard enforcement protocol,Galactic X,Galactic Y,Reproduction,Age range,Self-defined species category,Officer-defined species category,Governing law,Object of inspection,Inspection involving more than just outerwear,Enforcement station,Inspection Outcome
533f2add-6480-4a26-8c8c-2d7471b118ad,Entity inspection,2241-09-20 12:15:00+00:00,False,,,Asexual,Young,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
4f2eecef-a5a1-486c-b1a6-ea03109bbda1,Entity inspection,2240-01-30 19:20:00+00:00,False,-219.606002,36015.384328,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Thallium Outpost V207-LQ,False
b7a82ac0-f210-43b9-9f07-2bf28171c451,Entity inspection,2241-07-28 12:10:00+00:00,False,-69.672734,11426.328376000001,Asexual,Young,Hybrid - Terran/Silicar,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Beta Site E56-SD,False
18cefe10-faf4-4efd-94df-84eb2c030875,Entity inspection,2240-01-06 20:35:00+00:00,False,11.050891,-1812.346124,Asexual,Young Adult,Silicar - Banglorian,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
21c7f1a0-a56f-431f-8fae-ea98fbc9b0ff,Entity and Spaceship search,2240-12-11 19:40:00+00:00,False,3.72577,-611.0262799999999,Asexual,Young Adult,Xenar - Diverse,Xenar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
4844d716-c050-4828-822a-51b9085a560f,Entity inspection,2240-12-27 01:55:00+00:00,False,-293.436535,48123.591739999996,Asexual,Young,Silicar - Pakterran,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,True,Westeron Division B234-YZ,True
bb3b07d5-c1c3-43ac-af56-630c96627d58,Entity inspection,2240-11-09 02:15:00+00:00,False,-10.323104999999982,1692.989219999997,Asexual,Adult,Xenar - Unspecified,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Proof of Interstellar Offenses,,Galactic Hub X101-IO,False
bbef3082-249e-4673-b5e2-13312f672a59,Entity and Spaceship search,2240-11-02 13:25:00+00:00,False,-14.529333999999999,2382.810776,Asexual,Young Adult,Hybrid - Mixed Sects,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
cf23af6c-d708-48f6-a501-e79a293e5717,Entity inspection,2240-11-28 15:25:00+00:00,False,-4.426835999999983,726.0011039999972,Asexual,Young Adult,Silicar - Various Sects,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
c60d0da9-7564-4a99-8aeb-c2c5a17b34d8,Entity inspection,2241-08-24 01:10:00+00:00,False,-16.361825,2683.3393,Asexual,Young Adult,Xenar - Unspecified,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
80a8c9f3-33ec-4869-893e-c7f3e906b468,Entity inspection,2241-09-27 23:16:00+00:00,False,-12.827938,2103.781832,Asexual,Young Adult,Xenar - Unspecified,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
098ca924-92e8-422f-b46f-a1785fa67e12,Entity inspection,2241-08-03 19:24:00+00:00,False,,,Sexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Southern Yorik Station F160-OK,False
34b914b6-7b0c-443c-a2c6-3686abe4bf26,Entity and Spaceship search,2241-07-09 12:00:00+00:00,False,234.817197,-38510.020308,Asexual,Young Adult,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Krypton Dock D175-WU,False
ad30422a-6144-4115-98e9-48fb27416acd,Entity inspection,2241-05-17 14:00:00+00:00,False,-14.973053,2455.580692,Asexual,Young,Zoltrax - Islander,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
7ccf97f8-590c-492d-86c7-c5e1c761c697,Entity and Spaceship search,2241-05-02 14:30:00+00:00,False,-15.954678999999999,2616.5673559999996,Asexual,Adult,Zoltrax - Continental,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
91acfc42-e791-46c7-a9a1-8754ac27c2c7,Entity inspection,2240-05-28 17:15:00+00:00,False,-26.012755,4266.09182,Asexual,Young,Silicar - Various Sects,Silicar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
bfb67f24-f502-4572-a0db-0b346007e17e,Entity inspection,2241-05-27 12:01:00+00:00,True,119.26188100000002,-19558.948484000004,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Eclipse Sector G262-TX,True
882f27c7-e26a-4855-8975-429dbeea2b4a,Entity inspection,2241-05-15 16:59:00+00:00,False,16.898229,-2771.309556,Asexual,Senior,Zoltrax - Continental,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
0ef3256b-33a1-4486-892a-02a1741cd817,Entity inspection,2240-10-12 21:40:00+00:00,False,,,Asexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Southern Yorik Station F160-OK,False
ce3c7d40-74e3-4df7-ad50-35499448ad66,Entity inspection,2241-11-22 21:12:00+00:00,False,,,Asexual,Young,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,False,Nova Guard K116-PL,False
19b7b26d-e7ad-4f9f-98bd-7b54378a8b02,Entity inspection,2241-10-14 14:20:00+00:00,False,192.792816,-31618.021824,Asexual,Young Adult,Terran - Outer Colonies,Xenar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,False,Sulfur Station T44-PD,False
b3d1983a-ae72-413d-8bf3-af8d57c2e7fa,Entity inspection,2241-10-31 17:25:00+00:00,False,-27.463483999999998,4504.0113759999995,Asexual,Young,Xenar - Diverse,Xenar,Universal Justice and Order Statute 3994 (Article 60),Hazardous Intimidation Devices,,Galactic Hub X101-IO,False
d9c4ad5d-cac3-4af6-9f47-482732c5ce57,Entity and Spaceship search,2241-03-22 00:30:00+00:00,False,4.19337,-687.71268,Asexual,Young Adult,Silicar - Banglorian,Silicar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
60f1cbe4-48d7-4254-89ab-dd45a98b3e32,Entity inspection,2240-12-22 00:14:00.140000+00:00,False,-538.806128,88364.20499199998,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Crimson Core Q31-TE,True
2bd1f174-23b5-46e5-b895-cb17a73127f1,Entity inspection,2241-01-22 12:10:00+00:00,,,,Asexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Avalon Sector M148-CN,True
d60591a0-524a-4946-8cc9-589d612a4dcc,Entity inspection,2241-07-10 17:15:00+00:00,False,-12.498113,2049.690532,Asexual,Young,Xenar - Diverse,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
5be63f38-dc8c-42a9-a462-eac79c75710a,Entity inspection,2241-08-19 16:35:00+00:00,False,6.053416,-992.7602240000001,Asexual,Young Adult,Silicar - Various Sects,Silicar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
908a7f3a-ba54-4f48-b1d0-9305dde76738,Entity inspection,2240-11-05 15:00:00+00:00,,-269.575241,44210.339524,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,True,Nebular Frontier A92-TR,True
1448d772-4805-4ade-9e2e-60033a575cbe,Entity inspection,2241-05-28 14:50:00+00:00,False,-677.887569,111173.56131599999,Asexual,Young,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,False,Dione Command E106-HD,False
8cacd8a6-b469-44c9-b98c-c0ee3b91b4ad,Entity inspection,2240-03-12 13:25:00+00:00,,-418.112222,68570.404408,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Chevron Station R71-QB,True
a6210b87-bdb5-4b78-9acc-4fc5fae50da3,Entity inspection,2241-05-08 02:35:00+00:00,False,-63.634514999999986,10436.060459999997,Asexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
81343533-0f40-46ef-b213-9fcba48f715f,Entity and Spaceship search,2241-12-17 20:55:44+00:00,,-261.73409000000004,42924.39076000001,Asexual,Adult,Terran - Gaelic Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Durham Dock W39-HB,False
8146ea87-b50f-4a4b-90c2-31501ce6de3d,Entity inspection,2241-03-12 18:15:00+00:00,False,-7.4757549999999995,1226.02382,Asexual,Young,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
84e2ef2d-1cd9-48ad-a7b0-a70f3d65443a,Entity inspection,2240-02-25 16:30:00+00:00,,-179.9425,29510.57,Asexual,Young Adult,Hybrid - Mixed Sects,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Helios Command C210-ZR,True
9685fa2d-c0dc-4cbe-9302-e46ab35147a9,Entity inspection,2240-02-08 17:01:00+00:00,False,82.97662199999999,-13608.166007999998,Asexual,Young,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Eclipse Sector G262-TX,False
23c8991e-975a-4c8e-a52f-d6337af9ddca,Entity inspection,2240-12-11 03:40:00+00:00,False,-13.103988999999999,2149.0541959999996,Asexual,Senior,Zoltrax - Islander,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
ebdc658f-f1b0-45ee-bde2-bd4b160ce271,Entity inspection,2241-08-02 18:35:00+00:00,False,-70.16471599999998,11507.013423999997,Asexual,Young Adult,Zoltrax - Continental,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
044e7691-dbed-4d0b-9b3e-63b8cbed9652,Entity and Spaceship search,2241-02-19 19:44:00+00:00,False,-271.37600199999997,44505.664328,Asexual,Adult,Zoltrax - Continental,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Westeron Division B234-YZ,True
d443bafc-14e8-4c7d-8c7f-decbfb616d3d,Entity inspection,2240-10-10 22:20:00+00:00,False,-55.025665,9024.20906,Asexual,Young Adult,Hybrid - Mixed Sects,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
5a5323c5-c634-49db-9f44-9c914d6edd50,Entity inspection,2241-06-07 16:55:00+00:00,False,-48.725924,7991.051536,Asexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
68d5f83a-3cff-4a36-9958-13f39a4faa02,Entity and Spaceship search,2239-12-08 17:00:00+00:00,False,-20.202825,3313.2633,Asexual,Young Adult,Hybrid - Terran/Zoltrax,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Vandalism Tools,,Galactic Hub X101-IO,False
a1c114c6-1dfb-4ff5-a538-d0540771b357,Entity inspection,2241-09-27 00:30:00+00:00,False,-29.866614,4898.124696,Asexual,Senior,Xenar - Unspecified,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Proof of Interstellar Offenses,,Galactic Hub X101-IO,False
d9f96f4b-25d2-4190-8603-98487a120f12,Entity inspection,2241-05-18 15:47:00+00:00,False,-31.339053,5139.604692,Asexual,Young Adult,Zoltrax - Continental,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
051087de-6f55-43de-bd19-1a8d78b16444,Entity inspection,2241-09-29 17:30:00+00:00,,,,Asexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Banned Pyrotechnics,,Lancer Base O114-XV,False
6d89e3ea-57c0-40ea-aa30-f1fb44dd9dd4,Entity inspection,2241-05-04 22:50:00+00:00,False,-93.251965,15293.322259999999,Asexual,Young,Terran - Northern Cluster,Terran,,Regulated Star Substances,,Sirius Patrol Unit J153-AX,True
c7dbe758-e1b0-4f01-a0ee-5229d5e4833e,Entity inspection,2241-01-31 05:48:00+00:00,False,,,Asexual,Young Adult,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Southern Yorik Station F160-OK,False
d35c9673-82d0-446c-9577-51a9efec6b5c,Spaceship search,2241-10-24 16:20:00+00:00,False,-1.5384039999999999,252.29825599999998,Asexual,Senior,Silicar - Banglorian,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
abcc8e7a-b694-498b-af83-10d1e03aaacb,Entity inspection,2240-09-25 12:15:00+00:00,False,,,Asexual,Adult,Terran - Gaelic Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
b3eaf0eb-a61b-4d8b-a0d0-284f535a4708,Entity inspection,2241-08-26 00:57:00+00:00,,-200.092052,32815.096528,Asexual,Young,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,False,Leviathan Lookout Y54-KH,False
1c857ed1-a419-4285-a5e9-c44216b63fc4,Entity inspection,2241-10-02 15:38:00+00:00,False,-9.572607,1569.907548,Asexual,Young Adult,Silicar - Various Sects,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
66c74ac9-80a7-4c13-9239-df53671e4dab,Entity and Spaceship search,2241-10-10 15:00:00+00:00,True,-211.904129,34752.277156000004,Asexual,Adult,Zoltrax - Continental,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Thallium Outpost V207-LQ,False
b5f24054-27a5-4fef-872d-fb8dd49a253e,Entity inspection,2241-05-17 19:35:00+00:00,False,-23.431102,3842.700728,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
fc6af9aa-138e-4c8d-b459-428a842d0386,Entity inspection,2240-08-27 12:20:00+00:00,False,,,Asexual,Young Adult,Zoltrax - Diverse Clans,Zoltrax,Universal Justice and Order Statute 3994 (Article 60),Hazardous Intimidation Devices,,Galactic Hub X101-IO,False
5bd66a4d-8978-4a94-b2a4-33a5bacb7e1f,Entity inspection,2240-07-15 04:50:00+00:00,False,-285.102734,46756.848376,Asexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,False,Westeron Division B234-YZ,True
2611dc03-7041-40b9-ab1d-48b89e91efd9,Entity and Spaceship search,2240-09-03 21:00:00+00:00,False,,,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Hercules Node S188-MP,True
92a0694e-7939-4f2a-9d21-ab09df41311d,Entity and Spaceship search,2240-11-24 21:35:00+00:00,False,-64.096938,10511.897831999999,Asexual,Young Adult,Silicar - Pakterran,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
b4cac36f-bbc2-4ac3-a860-f2f420f8789f,Entity and Spaceship search,2240-02-09 00:00:00+00:00,,,,Sexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Dyson Sphere F76-JK,False
d966d3eb-398c-46b9-a84c-5f054af817d7,Entity inspection,2241-07-05 10:10:00+00:00,False,-21.537155,3532.0934199999997,Asexual,Senior,Xenar - Unspecified,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
8f17b0d7-9e43-4911-be50-9515a16183ad,Entity inspection,2240-05-09 01:10:00+00:00,False,9.003805,-1476.62402,Asexual,Young Adult,Terran - Northern Cluster,Terran,Stellar Arms Regulation 3968 (Provision 47),Prohibited Blasters,,Galactic Hub X101-IO,False
b8ee8ede-efe5-4769-9568-4b7f4a0548fc,Entity inspection,2241-03-21 08:48:37+00:00,,-455.829005,74755.95681999999,Asexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Mercury Base R525-VN,False
bf02e285-389f-492e-bff3-fccdb0a3914d,Entity inspection,2240-12-19 13:36:00+00:00,False,,,Asexual,Young,Xenar - Diverse,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
988fbf91-7608-4b9b-b195-6ad140445a56,Entity and Spaceship search,2240-08-29 21:45:00+00:00,False,,,Asexual,Young Adult,Xenar - Unspecified,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
a1a020fc-6c5c-45ad-9ad1-eb50765bac41,Entity inspection,2241-10-23 17:00:00+00:00,False,41.837341,-6861.323924,Asexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
8139298a-7625-4312-9756-ded298a6403f,Entity inspection,2241-03-02 17:00:00+00:00,False,-54.224232,8892.774048,Asexual,Young,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
a2b758db-76c6-42df-9df2-c5b0ebf04ded,Entity inspection,2241-06-13 17:55:00+00:00,False,-32.26473399999998,5291.416375999997,Asexual,Adult,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
1e1f59d5-f54c-40aa-98d8-9fb4de526165,Entity and Spaceship search,2240-05-25 20:57:00+00:00,False,,,Asexual,Young,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
be203638-b2fc-4153-9064-f78673578556,Entity inspection,2240-05-08 20:25:00+00:00,False,-17.020974,2791.439736,Asexual,Adult,Zoltrax - Islander,Zoltrax,Universal Justice and Order Statute 3994 (Article 60),Hazardous Intimidation Devices,,Galactic Hub X101-IO,False
f251d724-253f-4d81-a297-6f02c9675cec,Entity inspection,2241-02-28 19:30:00+00:00,False,0.247327,-40.561628,Asexual,Young,Silicar - Banglorian,Silicar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
768c13d2-da75-4f24-91fd-db37c90dcc4d,Entity inspection,2241-04-20 17:25:00+00:00,False,-11.382385999999999,1866.7113039999997,Asexual,Young Adult,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
53c24eef-68da-4a58-b514-e4bb6489db39,Entity and Spaceship search,2241-01-02 14:10:00+00:00,False,-298.20371700000004,48905.40958800001,Asexual,Young Adult,Xenar - Unspecified,Silicar,Stellar Arms Regulation 3968 (Provision 47),Prohibited Blasters,False,Westeron Division B234-YZ,False
